1608192282.368365,-0.0498,0.8926,-0.7253
1608192282.3713536,0.1985,-0.0708,2.7786
1608192282.3713536,0.0522,0.0376,2.113
1608192282.3723786,-0.709,0.406,-1.6982
1608192282.3733597,0.1301,0.8145,2.6194
1608192282.3743463,0.5042,-0.5657,2.8745
1608192282.3753438,-0.7383,0.9651,-1.7502
1608192282.3763685,0.7935,0.073,1.0601
1608192282.3773603,0.77,0.1458,2.9365
1608192282.3773603,-0.1575,-0.3191,0.7852
1608192282.3783665,-0.4468,0.6865,-1.0693
1608192282.3793344,0.0801,-0.0698,2.7856
1608192282.380357,0.4482,-0.1533,2.7983
1608192282.3823519,-0.7449,0.3149,-1.8059
1608192282.3873112,0.8062,0.4255,1.0947
1608192282.3913975,1.2234,-0.895,3.0955
1608192282.3967557,-0.4287,0.489,-0.4705
1608192282.4015427,-0.3782,0.5208,-1.05
1608192282.4058566,0.03,0.0261,2.7151
1608192282.4108768,0.4019,-0.3652,2.7732
1608192282.415821,-0.7341,0.4282,-1.6987
1608192282.420993,0.8235,0.4177,1.2295
1608192282.42547,1.2256,-0.8081,3.0408
1608192282.4311416,-0.469,0.4895,-0.6965
1608192282.436499,0.1511,0.3037,-0.4226
1608192282.4416482,0.9211,-0.4363,3.0388
1608192282.445671,-0.2566,0.019,0.4775
1608192282.4511855,-0.283,0.3398,-0.9255
1608192282.455844,0.4792,-0.063,-0.063
1608192282.460814,0.8987,-0.2466,3.196
1608192282.4658148,-0.6665,0.2646,-1.5576
1608192282.471102,0.7097,0.6362,0.3289
1608192282.4760885,1.0229,-0.5437,2.9905
1608192282.4795635,-0.239,0.3591,0.3635
1608192282.4845502,-0.2573,0.2437,-0.7852
1608192282.4898138,0.1018,0.4473,2.7883
1608192282.4947574,0.2517,-0.4858,2.5313
1608192282.4998271,-0.7007,0.8669,-1.6064
1608192282.5050833,0.6804,0.0461,0.5359
1608192282.5088234,1.0769,0.127,3.0876
1608192282.513828,-0.2839,-0.0034,0.1934
1608192282.5188174,-0.2349,0.925,-0.876
1608192282.523821,0.0496,-0.103,2.7832
1608192282.5291617,0.2134,0.1882,2.5181
1608192282.5339346,-0.7319,0.3635,-1.7598
1608192282.5391848,0.7344,0.7952,1.5317
1608192282.5437841,0.7847,-0.5461,3.0178
1608192282.5488234,-0.7214,0.8169,-1.7275
1608192282.5539536,0.3022,0.2119,-0.2122
1608192282.55894,0.5303,0.5872,2.855
1608192282.5639265,-0.0813,-0.3896,1.2319
1608192282.5688355,-0.6025,0.9934,-1.4023
1608192282.572828,0.2476,-0.1042,2.5916
1608192282.5779676,0.7229,0.1958,3.0129
1608192282.5832727,-0.6814,0.2087,-1.7288
1608192282.5882602,0.7085,0.729,0.593
1608192282.593246,1.1238,-0.7278,3.0337
1608192282.5976758,-0.1172,-0.0176,1.2336
1608192282.6028364,-0.509,0.3167,-1.2847
1608192282.60673,0.2314,0.1558,2.5593
1608192282.611748,0.6794,-0.5325,3.0156
1608192282.616846,-0.7141,-0.1257,-0.1257
1608192282.6220732,0.7852,0.0374,0.7874
1608192282.6270463,1.1431,-0.5188,2.9968
1608192282.6314175,-0.386,0.1218,-0.1655
1608192282.638798,0.3689,0.7676,-0.1851
