1608189087.9563458,0.6472,-2.4961,0.9812
1608189087.9573436,-2.8557,-0.5728,4.3745
1608189087.9593377,-3.1897,-0.3767,1.5181
1608189087.961333,0.8838,0.8384,-1.1724
1608189087.9623303,2.6233,-0.6887,-1.1184
1608189087.9643247,1.3728,-0.8105,0.5703
1608189087.9663193,-1.729,-2.3276,2.9395
1608189087.9673162,-3.4563,0.6265,2.8123
1608189087.9693115,-1.6807,-0.0098,-1.6755
1608189087.971306,2.7563,0.8967,-1.1978
1608189087.973301,2.2283,-1.0979,-0.0146
1608189087.9742992,-1.1973,-1.9915,2.3044
1608189087.9762926,-3.949,0.1968,4.2139
1608189087.9782872,-1.9336,-0.0479,-0.46
1608189087.9792845,1.304,1.0464,-2.5903
1608189087.9812799,2.4993,-0.7678,0.0999
1608189087.9852958,-0.2827,-2.5007,2.3147
1608189087.9924507,-4.0515,0.6602,3.4597
1608189087.9984329,-0.6255,-0.063,-0.063
1608189088.004418,2.4089,0.1777,-1.5874
1608189088.0084004,1.8357,-1.6736,0.5027
1608189088.0129344,-2.949,-0.4441,0.7642
1608189088.018393,-3.9534,-0.416,3.094
1608189088.0223565,-1.3928,1.0325,-2.0134
1608189088.0274057,2.7585,-0.0742,-1.052
1608189088.0324233,-0.1929,-0.1294,-0.8008
1608189088.0374575,-0.3669,-3.0771,2.5359
1608189088.0423937,-4.1997,1.1768,4.0422
1608189088.046094,-2.22,-0.7153,0.2893
1608189088.0517652,0.2827,1.4082,-2.4011
1608189088.056289,2.5337,-0.8633,-0.1428
1608189088.0613608,0.8921,-1.5359,0.6738
1608189088.0654557,-2.146,-2.0125,4.4355
1608189088.0704126,-3.1563,0.4324,2.0159
1608189088.0754335,0.2483,0.2651,-2.1003
1608189088.0804348,2.5151,-0.3716,-1.3186
1608189088.084489,1.7112,-1.5266,0.7703
1608189088.0894818,-2.2922,-1.2378,1.6804
1608189088.0963244,-3.677,-0.0107,2.9692
1608189088.1010623,0.6431,0.9148,-1.5205
1608189088.1064043,2.5496,-0.8618,-1.301
1608189088.111395,1.5457,-0.8525,0.5027
1608189088.1164553,-2.0842,-1.9592,2.1479
1608189088.1194465,-0.0002,-0.0002,-0.0002
1608189088.124433,-2.0916,0.2297,-0.0088
1608189088.1294596,0.3936,0.5161,-2.6287
1608189088.1344647,2.4045,-0.1409,-0.1978
1608189088.1394494,-0.1248,-2.7891,1.3623
1608189088.1434386,-4.9543,0.3857,3.5986
1608189088.1484244,-2.7261,-0.5642,0.9097
1608189088.1533368,0.792,0.1499,-0.9854
1608189088.1574993,2.6436,-0.8052,-1.1521
1608189088.162488,1.4514,-0.8979,0.6033
1608189088.167475,-1.8083,-2.1238,2.6221
1608189088.1724613,-3.5239,0.8032,2.873
1608189088.1774614,-0.8843,0.084,-2.5168
1608189088.1816082,2.4863,0.3071,-1.4797
1608189088.1865172,1.9561,-1.6003,0.2976
1608189088.1914754,-3.2253,-0.2732,0.2781
1608189088.197493,-4.2002,-0.3347,3.3127
1608189088.202478,-0.8022,1.1973,-2.6611
1608189088.2075021,2.4487,-0.8743,-1.2551
1608189088.2123764,1.9294,-0.4902,0.1929
1608189088.217563,-3.2344,-1.4019,0.1372
1608189088.2228255,-4.1636,0.6707,3.5161
1608189088.2275064,-1.6951,-0.2908,-1.6511
1608189088.2318606,0.9575,1.7534,-2.748
1608189088.2367198,2.5088,-1.2126,0.1841
1608189088.241505,-0.2341,-1.7178,1.9106
1608189088.2464714,-4.6951,-0.2153,3.5723
1608189088.2514834,-2.4138,0.4019,0.9543
1608189088.2565136,0.4739,-0.292,-1.5601
1608189088.260477,2.5142,0.3789,-0.6895
1608189088.2654777,0.3057,-2.6235,0.9761
1608189088.2705193,-4.0657,-0.1384,3.9446
1608189088.2753742,-3.3979,-0.0596,2.2971
1608189088.2804818,-0.4597,1.1812,-2.5012
1608189088.2858164,2.4087,-0.9072,-1.4351
1608189088.2903795,1.8792,-0.9399,0.3643
1608189088.2944977,-3.1248,-1.3022,0.4446
1608189088.3008087,-0.824,0.244,0.6144
1608189088.3069282,1.312,-0.8271,-0.4258
1608189088.3119147,2.7754,0.5132,-1.2534
1608189088.3174691,1.241,-2.2729,0.8713
1608189088.3214846,-1.5747,-1.0679,4.0454
1608189088.326483,-3.3091,-0.0852,2.1912
1608189088.331489,-0.4866,1.3882,-2.5396
1608189088.3361037,2.3806,-1.1147,-1.2988
1608189088.3405168,2.0745,-0.531,-0.2859
1608189088.3461509,-1.4822,-2.48,2.1978
1608189088.35098,-3.9736,1.136,4.0864
1608189088.3559692,-2.0518,-0.3853,-0.8809
1608189088.3611166,1.4363,1.4624,-2.3452
1608189088.3651679,2.5234,-1.2905,0.2346
1608189088.3700638,-0.2634,-1.937,2.2131
1608189088.3744912,-4.4148,0.0256,3.8538
1608189088.379769,-2.2004,0.2939,0.7554
1608189088.3848944,1.3452,-0.5225,-0.3691
1608189088.3891735,2.864,-0.3816,-0.8538
1608189088.3971517,-0.2222,-3.0728,2.4854
1608189088.4016993,-4.2627,1.1936,4.0271
1608189088.4078085,-1.4414,-0.0549,-1.9404
1608189088.4127977,2.877,0.678,-1.2546
1608189088.4179046,2.5291,-1.4153,0.2429
1608189088.4224744,-0.2683,-1.886,2.5364
1608189088.427445,-4.26,0.0344,3.8916
1608189088.4314878,-2.2214,0.5149,0.5957
1608189088.4367409,0.2463,0.1892,-2.2397
1608189088.4414356,2.4707,0.1682,-0.5286
1608189088.4463236,0.0659,-2.667,1.0801
1608189088.4519439,-4.5564,0.2368,3.761
1608189088.456068,-2.9126,-0.2542,1.2131
1608189088.4604406,-0.0813,1.3813,-2.2231
1608189088.4654298,2.4719,-1.0842,-1.325
1608189088.47045,1.7622,-0.7971,0.4331
1608189088.4754822,-2.8938,-1.5857,0.9119
1608189088.4804482,-3.8865,0.8223,3.1997
1608189088.485431,-1.3281,0.0396,-2.0891
1608189088.4904213,2.8242,0.6313,-1.0823
1608189088.4944563,2.1096,-1.53,0.0461
1608189088.5004737,-2.1631,-1.0256,1.2375
1608189088.5064597,-3.8967,-0.22,3.0007
1608189088.5115583,-1.2703,1.2397,-1.8989
1608189088.516459,2.8271,-0.3596,-1.0615
1608189088.5204732,2.0056,-0.4348,-0.2781
1608189088.5255206,-1.9187,-2.293,1.6216
1608189088.5306413,-3.9954,1.2913,4.106
1608189088.5355225,-1.9412,-0.3562,-1.0
1608189088.5405197,1.6531,1.3752,-2.2498
1608189088.5455074,2.489,-0.7529,-0.3384
1608189088.5495284,0.0139,-1.8743,0.9229
1608189088.554523,-4.5491,-0.6394,3.6948
1608189088.5595584,-2.8547,0.4719,1.4595
1608189088.5645237,1.2244,-0.7083,-0.4202
1608189088.5694845,2.8123,-0.1226,-0.8762
1608189088.57356,1.0518,-1.9714,0.8254
1608189088.578547,-3.1086,-1.3386,0.4231
1608189088.5837336,-4.0093,0.5574,3.1775
1608189088.5885246,-1.4512,0.0244,-1.8667
1608189088.59367,2.8904,0.4802,-1.2
1608189088.5986574,2.1899,-1.6399,-0.0364
1608189088.605835,-1.9167,-2.3035,4.2314
1608189088.6128006,-2.3276,0.5186,0.5261
1608189088.6177878,0.2678,0.2012,-2.166
1608189088.6223774,2.5596,0.1638,-0.4414
1608189088.6263747,0.0292,-0.6606,0.2614
1608189088.6318433,-4.6729,0.2405,3.7527
1608189088.6368513,-2.8545,-0.2698,1.281
1608189088.6418169,1.2368,0.1018,-0.302
1608189088.6468108,2.5061,-1.041,-1.2876
1608189088.6515374,1.7996,-0.6655,0.4617
1608189088.6565185,-2.9177,-1.6582,0.8403
1608189088.660507,-3.8928,0.9719,3.2478
1608189088.6655412,-1.3276,-0.0708,-2.0649
1608189088.6702535,2.8159,0.7678,-1.1763
1608189088.6752214,2.1362,-1.6123,0.0667
1608189088.6802533,-2.063,-0.9258,1.3733
1608189088.6852396,-4.167,-0.116,3.8479
1608189088.6892292,-2.2644,0.053,0.5042
1608189088.694217,0.2524,0.5044,-2.4609
1608189088.6991751,2.5776,-0.5476,-0.2083
1608189088.704162,0.1519,-2.2351,1.2163
1608189088.7111437,-4.2178,1.1768,3.9949
1608189088.71613,-2.3315,-0.5151,0.3174
1608189088.7201188,0.2432,1.2053,-2.2253
1608189088.7251055,2.5476,-0.8586,-0.2273
1608189088.730092,0.0784,-1.5725,0.9155
