1608276162.7250757,1.0481,-0.0132,0.4473
1608276162.7281213,0.3276,0.2725,-1.2683
1608276162.7330525,0.3542,0.0234,-0.2881
1608276162.7380388,0.1843,0.2847,-1.4426
1608276162.7430248,1.2864,-0.0083,0.6421
1608276162.7470427,-0.6899,0.332,-2.3269
1608276162.7520123,1.3877,-0.0078,0.7231
1608276162.756987,-0.7749,0.334,-2.3997
1608276162.7614923,1.4834,-0.0017,0.7839
1608276162.766596,-0.8506,0.325,-2.4575
1608276162.7716115,1.5637,-0.0012,0.8223
1608276162.7765994,-0.9167,0.3232,-2.4875
1608276162.7805593,1.6382,0.001,0.8469
1608276162.7865438,-0.9722,0.3174,-2.5137
1608276162.79153,1.6812,0.0061,0.8628
1608276162.7965167,-1.0103,0.3027,-2.5156
1608276162.8005354,1.7239,0.0232,0.8582
1608276162.8054929,-1.0371,0.2991,-2.4993
1608276162.8105192,1.5884,0.1123,0.363
1608276162.8155031,-0.863,0.1936,-1.9575
1608276162.8194547,1.5105,0.1357,0.2317
1608276162.8244724,-0.7944,0.1733,-1.8242
1608276162.829428,1.4167,0.1482,0.0964
1608276162.8344533,-0.7173,0.1582,-1.6846
1608276162.8394024,1.3262,0.1665,-0.0452
1608276162.8443887,-0.6165,0.1353,-1.5476
1608276162.8493752,1.2087,0.1741,-0.1929
1608276162.854362,-0.512,0.1179,-1.3777
1608276162.8593483,1.0989,0.1909,-0.3499
1608276162.8643355,-0.4038,0.1021,-1.2334
1608276162.8683252,0.1184,0.2905,-1.5132
1608276162.873339,0.5488,0.0115,-0.063
1608276162.8782985,-0.0247,0.3018,-1.6611
1608276162.8832846,0.6794,0.0039,0.0859
1608276162.8874,-0.1531,0.3081,-1.7966
1608276162.893385,0.8259,-0.0046,0.2202
1608276162.898372,-0.2808,0.3137,-1.9353
1608276162.9033585,0.9546,-0.01,0.3467
1608276162.9073782,-0.3938,0.3213,-2.064
1608276162.9133315,1.0801,-0.0137,0.4592
1608276162.917321,-0.5105,0.3215,-2.1694
1608276162.9223073,1.1946,-0.022,0.5642
1608276162.9272945,-0.6162,0.322,-2.2598
1608276162.931283,1.3071,-0.0198,0.6445
1608276162.9363015,-1.0549,0.2881,-2.5032
1608276162.9417686,1.7681,0.0247,0.8303
1608276162.9457579,-1.0527,0.2729,-2.4626
1608276162.9507577,1.7625,0.0437,0.7737
1608276162.955762,-1.0596,0.262,-2.4063
1608276162.9609792,1.7554,0.0618,0.7136
1608276162.9654536,-1.0435,0.2478,-2.3396
1608276162.9704561,1.7314,0.0732,0.6421
1608276162.9754422,-1.0176,0.2371,-2.2625
1608276162.979329,1.6948,0.0894,0.5564
1608276162.985552,-0.9714,0.2261,-2.1624
1608276162.989921,1.6365,0.1108,0.4604
1608276162.9950109,-0.9182,0.2068,-2.0552
1608276162.9995055,1.5796,0.1187,0.3523
1608276163.0045145,-0.2317,0.0806,-0.9905
1608276163.0096054,0.7837,0.2356,-0.7402
1608276163.0135946,-0.1077,0.0728,-0.8279
1608276163.0185935,0.6406,0.2607,-0.8916
1608276163.0234447,0.0203,0.0598,-0.6677
1608276163.028484,0.5037,0.2693,-1.0549
1608276163.0336452,0.1606,0.0408,-0.4973
1608276163.0384915,0.3599,0.2708,-1.2227
1608276163.0436265,0.2976,0.0288,-0.3433
1608276163.0486007,0.2158,0.2942,-1.3835
1608276163.0545983,-0.3909,0.1057,-1.1987
1608276163.059728,0.946,0.2197,-0.5283
1608276163.0650449,-0.2683,0.0801,-1.0349
1608276163.069439,1.5217,0.1294,0.252
1608276163.0745413,-0.8086,0.175,-1.8486
1608276163.079583,0.6768,0.2534,-0.856
1608276163.0837028,-0.0112,0.0559,-0.7083
1608276163.0895617,1.3372,0.1699,-0.0249
1608276163.0950441,-0.6296,0.1357,-1.5667
1608276163.1003435,1.2227,0.1858,-0.1741
1608276163.103603,-0.53,0.1208,-1.4065
1608276163.1088762,1.1013,0.2007,-0.3372
1608276163.1142569,-0.4236,0.1057,-1.2437
1608276163.1191604,0.9854,0.2163,-0.5029
1608276163.1236284,-0.2998,0.0908,-1.0906
1608276163.1286163,-0.0107,0.3098,-1.655
1608276163.1336143,0.6794,0.0017,0.0684
1608276163.1385906,-0.1426,0.312,-1.7942
1608276163.1428418,0.814,-0.0024,0.2095
1608276163.1478474,-0.2793,0.3154,-1.9263
1608276163.153004,0.9531,-0.0166,0.3359
1608276163.1571338,-0.3992,0.3228,-2.0508
1608276163.1626163,1.0725,-0.0115,0.4507
1608276163.1676664,-0.5032,0.3311,-2.168
1608276163.1716294,1.1917,-0.0176,0.5486
1608276163.1765802,-0.6125,0.3286,-2.2522
1608276163.1815903,1.3042,-0.0132,0.6536
1608276163.1866653,-1.0427,0.2854,-2.5005
1608276163.1920435,1.4011,-0.02,0.7234
1608276163.1970303,-0.782,0.3274,-2.4065
1608276163.2020168,1.7659,0.0442,0.7837
1608276163.2067313,-1.0598,0.259,-2.4143
1608276163.2115703,1.5654,-0.0098,0.8235
1608276163.217592,-0.9229,0.3135,-2.501
