1608272105.5465133,1.3674,-0.0581,-0.9424
1608272105.5485067,2.0933,0.8535,-0.7798
1608272105.5534067,1.5342,0.0593,0.7515
1608272105.558537,-0.2473,-2.5222,0.4326
1608272105.563624,1.9343,2.5259,-0.9524
1608272105.5682082,0.6204,-0.6995,1.0183
1608272105.573203,1.9963,2.0793,-0.2632
1608272105.5772219,-0.4858,-2.1895,0.9622
1608272105.5822272,1.5295,0.1194,-1.0684
1608272105.5873225,2.0217,2.0173,0.2131
1608272105.5922546,-0.2415,-1.9175,0.2437
1608272105.5973701,1.9063,2.8987,-0.9146
1608272105.6022427,0.5769,-0.6663,0.9131
1608272105.607393,1.2451,-0.6985,-0.936
1608272105.6113822,2.3547,2.1584,0.2034
1608272105.6162605,-0.843,-3.0767,0.8442
1608272105.6216886,1.8557,0.5181,-0.8093
1608272105.6264875,1.4788,0.9478,0.3665
1608272105.6312053,-0.0142,-2.1248,0.0649
1608272105.636227,1.8284,3.1348,-0.48
1608272105.6411977,0.271,-0.9504,1.1018
1608272105.644284,1.4937,0.4202,-1.4487
1608272105.644284,2.3926,2.4724,0.1973
1608272105.644284,1.877,2.0271,-1.4409
1608272105.660025,2.0859,1.6443,0.7092
1608272105.660025,-0.345,-2.6072,-0.022
1608272105.660025,2.3706,3.0303,-0.3367
1608272105.660025,0.1118,-1.8079,0.7161
1608272105.6756501,1.3323,-0.7327,-1.0049
1608272105.6756501,1.9658,1.1301,0.407
1608272105.6756501,-0.5474,-2.5027,1.0801
1608272105.6924806,1.7449,2.1128,-1.4954
1608272105.6924806,1.4827,0.7783,0.7419
1608272105.6924806,0.1006,-1.8411,-0.3604
1608272105.7087173,2.2351,3.3906,-0.218
1608272105.7087173,-0.3123,-1.97,0.7749
1608272105.7087173,1.8049,0.2859,-1.1858
1608272105.7087173,1.9824,0.6458,0.6958
1608272105.724405,-0.5037,-2.7026,0.5564
1608272105.724405,1.7881,1.9451,-1.1995
1608272105.724405,0.8572,-0.3228,0.7881
1608272105.740107,2.2559,2.1699,-0.3318
1608272105.740107,-0.2715,-2.2371,1.0969
1608272105.740107,1.3215,-0.4795,-0.8997
1608272105.7557244,2.0068,2.2192,0.2385
1608272105.7557244,-0.3596,-2.2668,0.6074
1608272105.7557244,1.9263,2.7913,-1.0095
1608272105.7712052,1.1396,0.3198,1.041
1608272105.7712052,0.6763,-1.2605,-0.9138
1608272105.7712052,2.3049,2.5488,-0.0959
1608272105.7712052,-0.7029,-3.0002,0.9036
1608272105.7868266,1.6335,0.2424,-0.8953
1608272105.7868266,1.8945,1.0605,0.6155
1608272105.7868266,-0.1079,-2.6172,0.5654
1608272105.802588,1.71,2.9319,-0.8579
1608272105.8087358,0.6711,-0.2637,1.1936
1608272105.8087358,0.8921,-0.2837,-1.208
1608272105.8087358,-0.3623,-1.8538,1.1853
1608272105.8254957,1.4534,1.0986,-1.4778
1608272105.8254957,2.2778,2.1875,0.4973
1608272105.8254957,-0.4653,-2.3838,0.1389
1608272105.8254957,1.9517,2.8843,-0.8037
1608272105.8412206,0.2905,-1.4705,0.7629
1608272105.8412206,1.4285,-1.0881,-0.7251
1608272105.8412206,2.2905,1.5271,0.3418
1608272105.8567991,-0.7185,-2.6057,1.0339
1608272105.8567991,1.3953,1.1589,-1.4993
1608272105.8567991,1.7446,1.2908,0.4436
1608272105.8724608,0.8198,-1.1411,0.928
1608272105.8724608,0.6992,-0.4878,1.2095
1608272105.8724608,0.9973,-0.3782,-1.2261
1608272105.8880858,2.4812,2.9954,0.1121
1608272105.8880858,-0.7361,-2.7861,0.6511
1608272105.8880858,2.0374,1.6978,-0.9104
1608272105.903604,1.3291,-0.6626,0.8342
1608272105.9086382,0.5374,-2.1492,-0.0747
1608272105.9086382,2.0474,2.3105,-0.4663
1608272105.9086382,-0.0671,-1.563,1.2375
1608272105.9242628,2.2158,1.6199,0.2961
1608272105.9242628,-0.6892,-2.7798,0.9648
1608272105.9242628,-0.6904,-2.2292,0.1396
1608272105.9398837,2.1482,2.5925,-0.8267
1608272105.9398837,0.7871,-1.1711,0.9766
1608272105.9398837,0.999,-1.3081,-0.7151
1608272105.9398837,2.1362,1.8569,0.0364
1608272105.9556458,-0.6265,-2.3943,1.0701
1608272105.9556458,1.54,0.6814,-1.2188
1608272105.9556458,-0.7314,-3.1018,0.5256
1608272105.971267,1.7795,1.2222,-0.8015
1608272105.971267,1.0076,-0.3076,0.7249
1608272105.971267,0.6846,-1.5732,-0.3845
1608272105.9867482,1.978,2.8784,-0.0332
1608272105.9867482,-0.2878,-1.78,1.1748
1608272105.9867482,1.6753,1.7078,-1.5774
1608272106.0023692,1.9771,1.7622,0.5762
1608272106.0023692,-0.2434,-2.8508,0.1899
1608272106.0090134,2.043,2.0957,-0.5581
