1608188926.6221848,0.0811,-0.7576,-0.6797
1608188926.6271846,0.0728,-0.7659,-0.6812
1608188926.6312127,0.0803,-0.7593,-0.6873
1608188926.6361988,0.0745,-0.7595,-0.6865
1608188926.6411855,0.0762,-0.7656,-0.6738
1608188926.6461349,0.074,-0.7666,-0.6851
1608188926.6511223,0.0754,-0.7666,-0.6833
1608188926.6561074,0.0747,-0.7683,-0.6824
1608188926.6610942,0.0757,-0.7625,-0.6836
1608188926.6660807,0.0723,-0.7634,-0.6921
1608188926.6710677,0.0791,-0.7671,-0.6841
1608188926.676055,0.0815,-0.7664,-0.6938
1608188926.6800435,0.0691,-0.7595,-0.6921
1608188926.68503,0.0759,-0.7554,-0.6934
1608188926.6900165,0.0754,-0.7664,-0.6797
1608188926.6943133,0.0645,-0.7639,-0.6824
1608188926.6993015,0.0715,-0.7668,-0.6809
1608188926.704373,0.0742,-0.7612,-0.6843
1608188926.7083855,0.0735,-0.7612,-0.6829
1608188926.7137547,0.0708,-0.7642,-0.6851
1608188926.7183197,0.0703,-0.7603,-0.675
1608188926.7232442,0.0798,-0.7673,-0.6785
1608188926.728731,0.0745,-0.7722,-0.6873
1608188926.7337172,0.0737,-0.7678,-0.6868
1608188926.738381,0.0784,-0.7642,-0.6736
1608188926.7432835,0.0808,-0.7686,-0.6841
1608188926.747347,0.0723,-0.762,-0.689
1608188926.753318,0.0781,-0.7603,-0.6873
1608188926.7574155,0.0723,-0.7607,-0.686
1608188926.761921,0.0781,-0.7668,-0.676
1608188926.767527,0.0696,-0.7659,-0.6877
1608188926.7722554,0.0791,-0.7566,-0.6855
1608188926.7764976,0.074,-0.7598,-0.6807
1608188926.7815433,0.0718,-0.7671,-0.6772
1608188926.7865403,0.074,-0.762,-0.6882
1608188926.7914615,0.0803,-0.762,-0.6804
1608188926.7967262,0.0767,-0.7664,-0.6882
1608188926.8029108,0.0747,-0.761,-0.6841
1608188926.8068707,0.0713,-0.7654,-0.6873
1608188926.8108604,0.0847,-0.7649,-0.6826
1608188926.8158472,0.0771,-0.761,-0.6838
1608188926.8208337,0.072,-0.7683,-0.6838
1608188926.825509,0.0713,-0.7627,-0.687
1608188926.8305051,0.0728,-0.7664,-0.6873
1608188926.835489,0.0728,-0.7651,-0.6863
1608188926.840571,0.0698,-0.7634,-0.6775
1608188926.8459811,0.0798,-0.7598,-0.6863
1608188926.8502378,0.072,-0.7678,-0.6833
1608188926.8552241,0.0752,-0.762,-0.6738
