1608272517.227911,1.8611,-0.6953,-0.6643
1608272517.227911,1.7202,1.1787,1.3979
1608272517.227911,-1.0569,-2.4666,-0.5181
1608272517.2435415,3.6162,2.7769,0.3782
1608272517.2435415,-0.9995,-1.2773,0.2798
1608272517.2435415,2.5725,0.9011,-0.9775
1608272517.2435415,1.4353,1.6499,1.0745
1608272517.2435415,-0.7908,-2.0313,-1.1289
1608272517.2435415,2.981,3.2251,0.9907
1608272517.2435415,-1.7461,-1.9631,-0.4768
1608272517.2591605,3.4634,1.6233,-0.4172
1608272517.2591605,0.0867,-0.6294,0.8359
1608272517.2591605,0.948,-1.2942,-1.0024
1608272517.2591605,2.2405,1.7227,1.2498
1608272517.2591605,-1.7327,-2.6687,-0.4453
1608272517.2591605,3.634,1.7932,-0.0757
1608272517.2591605,-0.3479,-0.8894,0.4326
1608272517.2591605,1.6899,-0.5876,-1.021
1608272517.2591605,1.8677,2.4058,1.2781
1608272517.2591605,-1.2603,-1.7156,-1.0349
1608272517.2591605,3.2529,3.1521,0.636
1608272517.2747817,-1.0833,-1.1655,0.0015
1608272517.2747817,2.9648,1.2551,-0.9119
1608272517.2747817,0.8835,1.1826,1.1013
1608272517.2904027,-0.1511,-2.2202,-1.0901
1608272517.2904027,3.2053,2.3921,1.0095
1608272517.2904027,-1.7817,-3.0723,-0.3931
1608272517.3060236,3.3967,0.8921,0.0249
1608272517.3060236,0.3159,-0.0493,0.6494
1608272517.3060236,0.8918,-1.7039,-0.7961
1608272517.3216453,2.3096,2.4031,1.365
1608272517.328149,-1.6497,-2.2429,-0.4014
1608272517.328149,3.4873,2.9312,0.0117
1608272517.328149,-0.2373,-0.1206,0.5007
1608272517.328149,1.9172,0.2087,-1.1438
1608272517.3438978,1.9712,2.1975,1.1272
1608272517.3438978,-1.5291,-2.9023,-0.8218
1608272517.3438978,3.6592,2.8423,0.7593
1608272517.359523,-1.3413,-2.1929,-0.1902
1608272517.359523,2.9448,0.4058,-0.592
